task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
autodock062,C1-node3,worker-c1-3,1774178157809,1774178159188,1.379
autodock063,C2-node1,worker-c2-1,1774178157732,1774178158742,1.010
autodock060,C1-node1,worker-c1-1,1774178153142,1774178156494,3.352
autodock061,C1-node2,worker-c1-2,1774178156736,1774178157470,0.734
autodock066,C1-node2,worker-c1-2,1774178157735,1774178158331,0.596
autodock067,C1-node3,worker-c1-3,1774178157813,1774178159283,1.470
autodock100,C1-node1,worker-c1-1,1774178163389,1774178164231,0.842
autodock064,C2-node2,worker-c2-2,1774178157737,1774178158801,1.064
autodock065,C1-node1,worker-c1-1,1774178156493,1774178158218,1.725
autodock079,C1-node2,worker-c1-2,1774178159922,1774178160528,0.606
autodock073,C3-node1,worker-c3-1,1774178159033,1774178161180,2.147
autodock074,C3-node2,worker-c3-2,1774178159066,1774178161224,2.158
autodock071,C4-node1,worker-c4-1,1774178158503,1774178162787,4.284
autodock072,C4-node2,worker-c4-2,1774178158986,1774178163387,4.401
autodock077,C2-node2,worker-c2-2,1774178159514,1774178160500,0.986
autodock078,C1-node1,worker-c1-1,1774178159190,1774178159909,0.719
autodock075,C3-node3,worker-c3-3,1774178159351,1774178161505,2.154
autodock076,C2-node1,worker-c2-1,1774178159355,1774178160305,0.950
autogrid,C1-node1,worker-c1-1,1774178139079,1774178139290,0.211
autodock070,C1-node3,worker-c1-3,1774178158886,1774178159732,0.846
autodock048,C1-node3,worker-c1-3,1774178151799,1774178152437,0.638
autodock049,C1-node1,worker-c1-1,1774178150928,1774178152434,1.506
autodock046,C1-node1,worker-c1-1,1774178150721,1774178152202,1.481
autodock047,C1-node2,worker-c1-2,1774178151910,1774178152534,0.624
autodock040,C1-node3,worker-c1-3,1774178150228,1774178150822,0.594
autodock041,C1-node1,worker-c1-1,1774178149607,1774178150551,0.944
autodock044,C2-node1,worker-c2-1,1774178151504,1774178152593,1.089
autodock045,C2-node2,worker-c2-2,1774178151511,1774178152587,1.076
autodock042,C1-node2,worker-c1-2,1774178150713,1774178151336,0.623
autodock043,C1-node3,worker-c1-3,1774178151210,1774178151783,0.573
autodock059,C1-node3,worker-c1-3,1774178153805,1774178157126,3.321
autodock057,C1-node1,worker-c1-1,1774178152594,1774178156484,3.890
autodock058,C1-node2,worker-c1-2,1774178153707,1774178156498,2.791
autodock051,C1-node3,worker-c1-3,1774178152518,1774178153140,0.622
autodock052,C3-node1,worker-c3-1,1774178152804,1774178156487,3.683
autodock050,C1-node2,worker-c1-2,1774178152488,1774178153186,0.698
autodock055,C2-node1,worker-c2-1,1774178153312,1774178156491,3.179
autodock056,C2-node2,worker-c2-2,1774178153401,1774178156480,3.079
autodock053,C3-node2,worker-c3-2,1774178153111,1774178156725,3.614
autodock054,C3-node3,worker-c3-3,1774178153116,1774178156794,3.678
