task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
autodock066,C1-node6,worker-c1-6,1774178358160,1774178358913,0.753
autodock067,C4-node1,worker-c4-1,1774178358307,1774178362196,3.889
autodock100,C2-node4,worker-c2-4,1774178360999,1774178362422,1.423
autodock064,C1-node4,worker-c1-4,1774178357397,1774178358543,1.146
autodock065,C1-node5,worker-c1-5,1774178358302,1774178359014,0.712
autodock079,C2-node1,worker-c2-1,1774178359009,1774178359828,0.819
autodock073,C3-node1,worker-c3-1,1774178358578,1774178360391,1.813
autodock074,C3-node2,worker-c3-2,1774178358437,1774178360199,1.762
autodock071,C4-node5,worker-c4-5,1774178358441,1774178363008,4.567
autodock072,C4-node6,worker-c4-6,1774178358375,1774178362494,4.119
autodock077,C3-node5,worker-c3-5,1774178358674,1774178360505,1.831
autodock078,C3-node6,worker-c3-6,1774178358669,1774178360502,1.833
autodock075,C3-node3,worker-c3-3,1774178358453,1774178360207,1.754
autodock076,C3-node4,worker-c3-4,1774178358678,1774178360601,1.923
autogrid,C1-node1,worker-c1-1,1774178348390,1774178348611,0.221
autodock070,C4-node4,worker-c4-4,1774178358218,1774178362491,4.273
autodock048,C1-node6,worker-c1-6,1774178355525,1774178356194,0.669
autodock049,C2-node1,worker-c2-1,1774178356410,1774178357308,0.898
autodock046,C1-node4,worker-c1-4,1774178355310,1774178356397,1.087
autodock047,C1-node5,worker-c1-5,1774178355699,1774178356717,1.018
autodock040,C1-node4,worker-c1-4,1774178355024,1774178356189,1.165
autodock041,C1-node5,worker-c1-5,1774178355527,1774178356479,0.952
autodock044,C1-node2,worker-c1-2,1774178355292,1774178356096,0.804
autodock045,C1-node3,worker-c1-3,1774178355379,1774178356089,0.710
autodock042,C1-node6,worker-c1-6,1774178354922,1774178355425,0.503
autodock043,C1-node1,worker-c1-1,1774178353536,1774178356371,2.835
autodock059,C1-node5,worker-c1-5,1774178357556,1774178358501,0.945
autodock057,C1-node3,worker-c1-3,1774178357287,1774178357937,0.650
autodock058,C1-node4,worker-c1-4,1774178357201,1774178358098,0.897
autodock051,C2-node3,worker-c2-3,1774178356123,1774178357112,0.989
autodock052,C2-node4,worker-c2-4,1774178356582,1774178357526,0.944
autodock050,C2-node2,worker-c2-2,1774178356124,1774178357110,0.986
autodock055,C1-node1,worker-c1-1,1774178355127,1774178357480,2.353
autodock056,C1-node2,worker-c1-2,1774178357291,1774178357999,0.708
autodock053,C2-node5,worker-c2-5,1774178356240,1774178357110,0.870
autodock054,C2-node6,worker-c2-6,1774178357409,1774178358399,0.990
