task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
autodock018,C3-node2,worker-c3-2,1774178258335,1774178260399,2.064
autodock095,C2-node3,worker-c2-3,1774178268780,1774178270021,1.241
autodock096,C2-node4,worker-c2-4,1774178268680,1774178269882,1.202
autodock093,C2-node1,worker-c2-1,1774178268499,1774178269412,0.913
autodock094,C2-node2,worker-c2-2,1774178268578,1774178269697,1.119
autodock011,C1-node3,worker-c1-3,1774178257091,1774178258933,1.842
autodock099,C1-node3,worker-c1-3,1774178268887,1774178269632,0.745
autodock012,C1-node4,worker-c1-4,1774178256894,1774178258424,1.530
autodock097,C1-node1,worker-c1-1,1774178267923,1774178268782,0.859
autodock010,C1-node2,worker-c1-2,1774178256806,1774178258499,1.693
autodock098,C1-node2,worker-c1-2,1774178268905,1774178269622,0.717
autodock091,C1-node3,worker-c1-3,1774178267985,1774178268603,0.618
autodock092,C1-node4,worker-c1-4,1774178268109,1774178268614,0.505
autodock090,C1-node2,worker-c1-2,1774178267920,1774178268433,0.513
autodock068,C2-node4,worker-c2-4,1774178265288,1774178266106,0.818
autodock069,C1-node1,worker-c1-1,1774178264425,1774178266087,1.662
autodock062,C1-node2,worker-c1-2,1774178264477,1774178265101,0.624
autodock063,C1-node3,worker-c1-3,1774178264534,1774178265113,0.579
autodock060,C1-node4,worker-c1-4,1774178263906,1774178264443,0.537
autodock061,C1-node1,worker-c1-1,1774178263540,1774178264115,0.575
autodock066,C2-node2,worker-c2-2,1774178264710,1774178265609,0.899
autodock067,C2-node3,worker-c2-3,1774178264903,1774178265811,0.908
autodock100,C1-node4,worker-c1-4,1774178268884,1774178269629,0.745
autodock064,C1-node4,worker-c1-4,1774178264656,1774178265224,0.568
autodock065,C2-node1,worker-c2-1,1774178264595,1774178265413,0.818
autodock079,C3-node3,worker-c3-3,1774178266820,1774178268404,1.584
autodock073,C1-node1,worker-c1-1,1774178264587,1774178266287,1.700
autodock074,C1-node2,worker-c1-2,1774178266345,1774178266908,0.563
autodock071,C1-node3,worker-c1-3,1774178265587,1774178266207,0.620
autodock072,C1-node4,worker-c1-4,1774178265725,1774178266241,0.516
autodock077,C3-node1,worker-c3-1,1774178266710,1774178268415,1.705
autodock078,C3-node2,worker-c3-2,1774178266718,1774178268426,1.708
autodock075,C1-node3,worker-c1-3,1774178266176,1774178266821,0.645
autodock076,C1-node4,worker-c1-4,1774178266335,1774178266824,0.489
autogrid,C1-node1,worker-c1-1,1774178254164,1774178254388,0.224
autodock070,C1-node2,worker-c1-2,1774178265387,1774178265924,0.537
autodock048,C4-node4,worker-c4-4,1774178262508,1774178265992,3.484
autodock049,C3-node1,worker-c3-1,1774178262750,1774178264492,1.742
autodock046,C4-node2,worker-c4-2,1774178262560,1774178265901,3.341
autodock047,C4-node3,worker-c4-3,1774178262291,1774178265786,3.495
autodock040,C1-node4,worker-c1-4,1774178261925,1774178262621,0.696
autodock041,C1-node1,worker-c1-1,1774178260518,1774178262614,2.096
autodock044,C1-node4,worker-c1-4,1774178262544,1774178263208,0.664
autodock045,C4-node1,worker-c4-1,1774178262293,1774178265692,3.399
autodock042,C1-node2,worker-c1-2,1774178262288,1774178262933,0.645
autodock043,C1-node3,worker-c1-3,1774178261922,1774178263111,1.189
autodock059,C1-node3,worker-c1-3,1774178263729,1774178264227,0.498
autodock057,C1-node1,worker-c1-1,1774178262935,1774178263539,0.604
autodock058,C1-node2,worker-c1-2,1774178263740,1774178264320,0.580
autodock051,C3-node3,worker-c3-3,1774178262823,1774178264585,1.762
autodock052,C3-node4,worker-c3-4,1774178262817,1774178264508,1.691
autodock050,C3-node2,worker-c3-2,1774178262739,1774178264424,1.685
autodock055,C2-node3,worker-c2-3,1774178263193,1774178263993,0.800
autodock056,C2-node4,worker-c2-4,1774178263164,1774178264007,0.843
autodock053,C2-node1,worker-c2-1,1774178262912,1774178263717,0.805
autodock054,C2-node2,worker-c2-2,1774178263043,1774178263803,0.760
