task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
autodock010,C1-node3,worker-c1-3,1774258628207,1774258628435,0.228
autodock098,C2-node1,worker-c2-1,1774258634806,1774258635133,0.327
autodock091,C1-node3,worker-c1-3,1774258633864,1774258633996,0.132
autodock092,C1-node4,worker-c1-4,1774258633853,1774258633994,0.141
autodock090,C1-node2,worker-c1-2,1774258633873,1774258634006,0.133
autodock068,C3-node1,worker-c3-1,1774258632972,1774258633250,0.278
autodock069,C3-node2,worker-c3-2,1774258632976,1774258633247,0.271
autodock062,C1-node3,worker-c1-3,1774258632033,1774258632205,0.172
autodock063,C1-node4,worker-c1-4,1774258632051,1774258632205,0.154
autodock060,C1-node1,worker-c1-1,1774258631363,1774258631514,0.151
autodock061,C1-node2,worker-c1-2,1774258631870,1774258632027,0.157
autodock066,C1-node3,worker-c1-3,1774258632294,1774258632437,0.143
autodock067,C1-node4,worker-c1-4,1774258632310,1774258632437,0.127
autodock100,C2-node3,worker-c2-3,1774258634851,1774258635134,0.283
autodock064,C1-node1,worker-c1-1,1774258631534,1774258631679,0.145
autodock065,C1-node2,worker-c1-2,1774258632206,1774258632341,0.135
autodock079,C1-node2,worker-c1-2,1774258633094,1774258633227,0.133
autodock073,C2-node3,worker-c2-3,1774258633172,1774258633552,0.380
autodock074,C1-node1,worker-c1-1,1774258632342,1774258632484,0.142
autodock071,C2-node1,worker-c2-1,1774258632910,1774258633233,0.323
autodock072,C2-node2,worker-c2-2,1774258633173,1774258633552,0.379
autodock077,C1-node4,worker-c1-4,1774258632994,1774258633124,0.130
autodock078,C1-node1,worker-c1-1,1774258632485,1774258632619,0.134
autodock075,C1-node2,worker-c1-2,1774258632936,1774258633074,0.138
autodock076,C1-node3,worker-c1-3,1774258632967,1774258633098,0.131
autogrid,C1-node1,worker-c1-1,1774258626950,1774258627104,0.154
autodock070,C3-node3,worker-c3-3,1774258632819,1774258633155,0.336
autodock048,C2-node3,worker-c2-3,1774258631424,1774258631750,0.326
autodock049,C1-node1,worker-c1-1,1774258630595,1774258630738,0.143
autodock046,C2-node1,worker-c2-1,1774258631053,1774258631346,0.293
autodock047,C2-node2,worker-c2-2,1774258631239,1774258631528,0.289
autodock040,C1-node4,worker-c1-4,1774258630459,1774258630593,0.134
autodock041,C4-node1,worker-c4-1,1774258630870,1774258631883,1.013
autodock044,C3-node2,worker-c3-2,1774258630903,1774258631360,0.457
autodock045,C3-node3,worker-c3-3,1774258630977,1774258631251,0.274
autodock042,C4-node2,worker-c4-2,1774258630904,1774258631791,0.887
autodock043,C3-node1,worker-c3-1,1774258630901,1774258631360,0.459
autodock059,C2-node3,worker-c2-3,1774258632252,1774258632572,0.320
autodock057,C2-node1,worker-c2-1,1774258632161,1774258632465,0.304
autodock058,C2-node2,worker-c2-2,1774258632236,1774258632572,0.336
autodock051,C1-node3,worker-c1-3,1774258631141,1774258631277,0.136
autodock052,C1-node4,worker-c1-4,1774258631159,1774258631295,0.136
autodock050,C1-node2,worker-c1-2,1774258631124,1774258631266,0.142
autodock055,C1-node3,worker-c1-3,1774258631753,1774258631943,0.190
autodock056,C1-node4,worker-c1-4,1774258631770,1774258631939,0.169
autodock053,C1-node1,worker-c1-1,1774258630740,1774258630890,0.150
autodock054,C1-node2,worker-c1-2,1774258631361,1774258631515,0.154
